item_internal_id,tmdb_id
3192            ,16636
5002            ,18736
767             ,36658
5410            ,46989
5411            ,20689
8290            ,13438
6153            ,15394
3655            ,10708
5175            ,22016
5412            ,22958
8901            ,15850
7371            ,10989
1857            ,1816
7695            ,17667
7696            ,17464
7565            ,15259
1127            ,10515
8291            ,11424
1858            ,34857
768             ,604
4167            ,10720
5519            ,51230
6154            ,1555
2958            ,33875
1208            ,310
5875            ,5146
4119            ,30055
8292            ,12544
875             ,12
1209            ,9654
6224            ,9902
5284            ,2260
8293            ,18385
3331            ,584
3193            ,1088
4976            ,5921
2104            ,47423
8294            ,43239
4120            ,29425
8295            ,51391
3749            ,50285
6225            ,6646
8296            ,38720
7389            ,147729
6701            ,15462
5210            ,43828
9480            ,47715
8933            ,12629
8297            ,21027
7764            ,11890
5742            ,36807
7765            ,37662
2233            ,11916
5211            ,14551
4281            ,26317
8298            ,43490
8517            ,8092
1210            ,290
7566            ,2470
4977            ,10243
9481            ,42541
6694            ,40085
6444            ,47684
8299            ,2263
3066            ,3009
4121            ,6643
3722            ,14817
7305            ,41426
8093            ,41791
7766            ,2071
8300            ,43516
5154            ,32489
4504            ,10152
5212            ,31246
3656            ,11375
7567            ,17813
1045            ,170
1882            ,9471
9037            ,9581
5090            ,216
7568            ,47676
7767            ,113739
8301            ,52758
9482            ,38171
7569            ,61225
5849            ,18722
8302            ,33454
8094            ,19753
6998            ,11482
7306            ,6949
769             ,1927
876             ,10327
3657            ,14411
2234            ,296
5142            ,302
770             ,22
3069            ,8698
7570            ,554
8303            ,17920
7571            ,32235
1211            ,8961
7572            ,17403
3658            ,9486
5413            ,20439
2235            ,3472
9483            ,35265
6504            ,25921
9038            ,68927
6644            ,11894
6226            ,20726
7573            ,24558
6705            ,12649
7574            ,24356
3070            ,1996
2236            ,4464
3659            ,12279
2478            ,9104
5176            ,33339
5414            ,54580
5415            ,4613
9484            ,12530
7575            ,45096
7307            ,24993
9485            ,53021
4238            ,430
8304            ,5185
7576            ,10553
8902            ,21512
8305            ,21449
3660            ,8273
9039            ,8046
5416            ,50350
3565            ,8094
8306            ,26195
3661            ,10330
3332            ,9257
8594            ,9499
7697            ,17180
7577            ,15292
8307            ,41206
3750            ,33954
8308            ,24192
8095            ,833
7035            ,26755
8309            ,3101
5876            ,6466
7578            ,20210
2237            ,2055
2479            ,11770
5003            ,14926
4122            ,2771
5213            ,10923
5850            ,17745
7579            ,21989
4123            ,18573
7580            ,41759
3257            ,8992
4124            ,19053
5777            ,11206
4282            ,18148
9486            ,54898
5417            ,636
3751            ,11898
7103            ,35072
7104            ,44585
5091            ,9051
2959            ,9362
8310            ,19542
2499            ,936
2774            ,12268
6227            ,10999
8934            ,33521
2775            ,4593
8311            ,34044
9730            ,12276
4978            ,3782
7581            ,36629
9487            ,2891
4125            ,20815
5418            ,19433
5092            ,6619
3662            ,10610
3663            ,2830
5419            ,15920
7582            ,21413
9040            ,16405
8903            ,33255
5851            ,11351
7583            ,333
7584            ,22200
3664            ,13778
6645            ,1415
6695            ,31094
3333            ,11547
2513            ,7270
1212            ,1428
7308            ,17906
2046            ,153
6155            ,33320
6228            ,61054
7585            ,27590
7586            ,14603
2105            ,10617
9041            ,10618
8935            ,10619
5778            ,11293
4126            ,8408
8312            ,14030
9042            ,2687
4127            ,19064
